Province,Crime_Category,Year,Total_Crimes,Dacoity,Robbery,Murder,Speedy Trial,Riot,Woman & Child Repression,Kidnapping,Police Assault,Burglary,Theft,Other Cases,Arms Act,Explosive,Narcotics,Smuggling,Total,Total Cases
North West,Arson,2016,290.0,,,,,,,,,,,,,,,,,
North West,Malicious damage to property,2016,5774.0,,,,,,,,,,,,,,,,,
North West,Contact-related crime,2016,6064.0,,,,,,,,,,,,,,,,,
North West,Burglary at non-residential premises,2016,6042.0,,,,,,,,,,,,,,,,,
North West,Burglary at residential premises,2016,15908.0,,,,,,,,,,,,,,,,,
North West,Theft of motor vehicle and motorcycle,2016,2068.0,,,,,,,,,,,,,,,,,
North West,Theft out of or from motor vehicle,2016,6293.0,,,,,,,,,,,,,,,,,
North West,Stock-theft,2016,3192.0,,,,,,,,,,,,,,,,,
North West,Property-related crime,2016,33503.0,,,,,,,,,,,,,,,,,
North West,All theft not mentioned elsewhere,2016,15677.0,,,,,,,,,,,,,,,,,
North West,Commercial crime,2016,3914.0,,,,,,,,,,,,,,,,,
North West,Shoplifting,2016,2176.0,,,,,,,,,,,,,,,,,
North West,Other serious crime,2016,21767.0,,,,,,,,,,,,,,,,,
North West,17 Community reported serious crime,2016,96817.0,,,,,,,,,,,,,,,,,
North West,Illegal possession of firearms and ammunition,2016,735.0,,,,,,,,,,,,,,,,,
North West,Drug-related crime,2016,11972.0,,,,,,,,,,,,,,,,,
North West,Driving under the influence of alcohol or drugs,2016,2562.0,,,,,,,,,,,,,,,,,
North West,Sexual offences detected as a result of police action,2016,255.0,,,,,,,,,,,,,,,,,
North West,Crime detected as a result of police action,2016,15524.0,,,,,,,,,,,,,,,,,
North West,Kidnapping,2016,288.0,,,,,,,,,,,,,,,,,
Northern Cape,Murder,2016,344.0,,,,,,,,,,,,,,,,,
Northern Cape,Sexual offences,2016,1587.0,,,,,,,,,,,,,,,,,
Northern Cape,Attempted murder,2016,550.0,,,,,,,,,,,,,,,,,
Northern Cape,Assault with the intent to inflict grievous bodily harm,2016,8173.0,,,,,,,,,,,,,,,,,
Northern Cape,Common assault,2016,4440.0,,,,,,,,,,,,,,,,,
Northern Cape,Common robbery,2016,1506.0,,,,,,,,,,,,,,,,,
Northern Cape,Robbery with aggravating circumstances,2016,1505.0,,,,,,,,,,,,,,,,,
Northern Cape,Contact crime (Crimes against the person),2016,18105.0,,,,,,,,,,,,,,,,,
Northern Cape,Rape,2016,1143.0,,,,,,,,,,,,,,,,,
Northern Cape,Sexual assault,2016,235.0,,,,,,,,,,,,,,,,,
Northern Cape,Attempted sexual offences,2016,154.0,,,,,,,,,,,,,,,,,
Northern Cape,Contact sexual offences,2016,55.0,,,,,,,,,,,,,,,,,
Northern Cape,Carjacking,2016,29.0,,,,,,,,,,,,,,,,,
Northern Cape,Robbery at residential premises,2016,142.0,,,,,,,,,,,,,,,,,
Northern Cape,Robbery at non-residential premises,2016,304.0,,,,,,,,,,,,,,,,,
Northern Cape,TRIO Crime,2016,475.0,,,,,,,,,,,,,,,,,
Northern Cape,Robbery of cash in transit,2016,0.0,,,,,,,,,,,,,,,,,
Northern Cape,Bank robbery,2016,0.0,,,,,,,,,,,,,,,,,
Northern Cape,Truck hijacking,2016,0.0,,,,,,,,,,,,,,,,,
Northern Cape,Arson,2016,149.0,,,,,,,,,,,,,,,,,
Northern Cape,Malicious damage to property,2016,2954.0,,,,,,,,,,,,,,,,,
Northern Cape,Contact-related crime,2016,3103.0,,,,,,,,,,,,,,,,,
Northern Cape,Burglary at non-residential premises,2016,2403.0,,,,,,,,,,,,,,,,,
Northern Cape,Burglary at residential premises,2016,6518.0,,,,,,,,,,,,,,,,,
Northern Cape,Theft of motor vehicle and motorcycle,2016,219.0,,,,,,,,,,,,,,,,,
Northern Cape,Theft out of or from motor vehicle,2016,2911.0,,,,,,,,,,,,,,,,,
Northern Cape,Stock-theft,2016,1356.0,,,,,,,,,,,,,,,,,
Northern Cape,Property-related crime,2016,13407.0,,,,,,,,,,,,,,,,,
Northern Cape,All theft not mentioned elsewhere,2016,7104.0,,,,,,,,,,,,,,,,,
Northern Cape,Commercial crime,2016,1108.0,,,,,,,,,,,,,,,,,
Northern Cape,Shoplifting,2016,1407.0,,,,,,,,,,,,,,,,,
Northern Cape,17 Community reported serious crime,2016,44234.0,,,,,,,,,,,,,,,,,
Northern Cape,Illegal possession of firearms and ammunition,2016,102.0,,,,,,,,,,,,,,,,,
Northern Cape,Drug-related crime,2016,5136.0,,,,,,,,,,,,,,,,,
Northern Cape,Driving under the influence of alcohol or drugs,2016,797.0,,,,,,,,,,,,,,,,,
Northern Cape,Sexual offences detected as a result of police action,2016,49.0,,,,,,,,,,,,,,,,,
Northern Cape,Crime detected as a result of police action,2016,6084.0,,,,,,,,,,,,,,,,,
Northern Cape,Kidnapping,2016,71.0,,,,,,,,,,,,,,,,,
Western Cape,Murder,2016,3311.0,,,,,,,,,,,,,,,,,
Western Cape,Sexual offences,2016,7115.0,,,,,,,,,,,,,,,,,
Western Cape,Attempted murder,2016,3387.0,,,,,,,,,,,,,,,,,
Western Cape,Assault with the intent to inflict grievous bodily harm,2016,24417.0,,,,,,,,,,,,,,,,,
Western Cape,Common assault,2016,39868.0,,,,,,,,,,,,,,,,,
Western Cape,Common robbery,2016,12574.0,,,,,,,,,,,,,,,,,
Western Cape,Robbery with aggravating circumstances,2016,24032.0,,,,,,,,,,,,,,,,,
Western Cape,Contact crime (Crimes against the person),2016,114704.0,,,,,,,,,,,,,,,,,
Western Cape,Rape,2016,4771.0,,,,,,,,,,,,,,,,,
Western Cape,Sexual assault,2016,1670.0,,,,,,,,,,,,,,,,,
Western Cape,Attempted sexual offences,2016,365.0,,,,,,,,,,,,,,,,,
Western Cape,Contact sexual offences,2016,309.0,,,,,,,,,,,,,,,,,
Western Cape,Carjacking,2016,2201.0,,,,,,,,,,,,,,,,,
Western Cape,Robbery at residential premises,2016,2560.0,,,,,,,,,,,,,,,,,
Western Cape,Robbery at non-residential premises,2016,1889.0,,,,,,,,,,,,,,,,,
Western Cape,Robbery of cash in transit,2016,35.0,,,,,,,,,,,,,,,,,
Western Cape,Bank robbery,2016,0.0,,,,,,,,,,,,,,,,,
Western Cape,Truck hijacking,2016,58.0,,,,,,,,,,,,,,,,,
Western Cape,Arson,2016,781.0,,,,,,,,,,,,,,,,,
Western Cape,Malicious damage to property,2016,29216.0,,,,,,,,,,,,,,,,,
Western Cape,Contact-related crime,2016,29997.0,,,,,,,,,,,,,,,,,
Western Cape,Burglary at non-residential premises,2016,12535.0,,,,,,,,,,,,,,,,,
Western Cape,Burglary at residential premises,2016,46043.0,,,,,,,,,,,,,,,,,
Western Cape,Theft of motor vehicle and motorcycle,2016,7381.0,,,,,,,,,,,,,,,,,
Western Cape,Theft out of or from motor vehicle,2016,37910.0,,,,,,,,,,,,,,,,,
Western Cape,Stock-theft,2016,885.0,,,,,,,,,,,,,,,,,
Western Cape,Property-related crime,2016,104754.0,,,,,,,,,,,,,,,,,
Western Cape,All theft not mentioned elsewhere,2016,85957.0,,,,,,,,,,,,,,,,,
Western Cape,Commercial crime,2016,11725.0,,,,,,,,,,,,,,,,,
Western Cape,Shoplifting,2016,14557.0,,,,,,,,,,,,,,,,,
Western Cape,Other serious crime,2016,112239.0,,,,,,,,,,,,,,,,,
Western Cape,17 Community reported serious crime,2016,361694.0,,,,,,,,,,,,,,,,,
Western Cape,Drug-related crime,2016,107379.0,,,,,,,,,,,,,,,,,
Western Cape,Driving under the influence of alcohol or drugs,2016,12895.0,,,,,,,,,,,,,,,,,
Western Cape,Sexual offences detected as a result of police action,2016,274.0,,,,,,,,,,,,,,,,,
Western Cape,Crime detected as a result of police action,2016,123477.0,,,,,,,,,,,,,,,,,
Western Cape,Kidnapping,2016,612.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Murder,2017,20336.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Sexual offences,2017,50108.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Attempted murder,2017,18233.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Assault with the intent to inflict grievous bodily harm,2017,167352.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Common assault,2017,156243.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Common robbery,2017,50730.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Robbery with aggravating circumstances,2017,138364.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Contact crime (Crimes against the person),2017,601366.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Rape,2017,40035.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Sexual assault,2017,6786.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Attempted sexual offences,2017,2066.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Contact sexual offences,2017,1221.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Carjacking,2017,16325.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Robbery at residential premises,2017,22261.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Robbery at non-residential premises,2017,20047.0,,,,,,,,,,,,,,,,,
Republic of South Africa,TRIO Crime,2017,58612.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Robbery of cash in transit,2017,238.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Bank robbery,2017,13.0,,,,,,,,,,,,,,,,,
Eastern Cape,All theft not mentioned elsewhere,2017,4694.5,,,,,,,,,,,,,,,,,
Republic of South Africa,Arson,2017,3869.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Malicious damage to property,2017,111492.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Contact-related crime,2017,115361.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Burglary at non-residential premises,2017,71195.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Burglary at residential premises,2017,228094.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Theft of motor vehicle and motorcycle,2017,50663.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Theft out of or from motor vehicle,2017,129174.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Stock-theft,2017,28849.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Property-related crime,2017,507975.0,,,,,,,,,,,,,,,,,
Republic of South Africa,All theft not mentioned elsewhere,2017,302656.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Commercial crime,2017,73277.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Shoplifting,2017,62180.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Other serious crime,2017,438113.0,,,,,,,,,,,,,,,,,
Republic of South Africa,17 Community reported serious crime,2017,1662815.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Illegal possession of firearms and ammunition,2017,17558.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Driving under the influence of alcohol or drugs,2017,86160.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Sexual offences detected as a result of police action,2017,6701.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Crime detected as a result of police action,2017,433966.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Kidnapping,2017,5628.0,,,,,,,,,,,,,,,,,
Eastern Cape,Murder,2017,3815.0,,,,,,,,,,,,,,,,,
Eastern Cape,Sexual offences,2017,8094.0,,,,,,,,,,,,,,,,,
Eastern Cape,Attempted murder,2017,2232.0,,,,,,,,,,,,,,,,,
Eastern Cape,Assault with the intent to inflict grievous bodily harm,2017,23133.0,,,,,,,,,,,,,,,,,
Eastern Cape,Common assault,2017,11171.0,,,,,,,,,,,,,,,,,
Eastern Cape,Common robbery,2017,3463.0,,,,,,,,,,,,,,,,,
Eastern Cape,Robbery with aggravating circumstances,2017,13485.0,,,,,,,,,,,,,,,,,
Eastern Cape,Contact crime (Crimes against the person),2017,65393.0,,,,,,,,,,,,,,,,,
Eastern Cape,Rape,2017,6821.0,,,,,,,,,,,,,,,,,
Eastern Cape,Sexual assault,2017,805.0,,,,,,,,,,,,,,,,,
Eastern Cape,Attempted sexual offences,2017,318.0,,,,,,,,,,,,,,,,,
Eastern Cape,Contact sexual offences,2017,150.0,,,,,,,,,,,,,,,,,
Eastern Cape,Carjacking,2017,999.0,,,,,,,,,,,,,,,,,
Eastern Cape,Robbery at residential premises,2017,2184.0,,,,,,,,,,,,,,,,,
Eastern Cape,Robbery at non-residential premises,2017,2395.0,,,,,,,,,,,,,,,,,
Eastern Cape,TRIO Crime,2017,5578.0,,,,,,,,,,,,,,,,,
Eastern Cape,Robbery of cash in transit,2017,23.0,,,,,,,,,,,,,,,,,
Eastern Cape,Bank robbery,2017,0.0,,,,,,,,,,,,,,,,,
Eastern Cape,Truck hijacking,2017,92.0,,,,,,,,,,,,,,,,,
Eastern Cape,Arson,2017,605.0,,,,,,,,,,,,,,,,,
Eastern Cape,Malicious damage to property,2017,11422.0,,,,,,,,,,,,,,,,,
Eastern Cape,Contact-related crime,2017,12027.0,,,,,,,,,,,,,,,,,
Eastern Cape,Burglary at non-residential premises,2017,7446.0,,,,,,,,,,,,,,,,,
Eastern Cape,Burglary at residential premises,2017,23758.0,,,,,,,,,,,,,,,,,
Eastern Cape,Theft out of or from motor vehicle,2017,11649.0,,,,,,,,,,,,,,,,,
Eastern Cape,Stock-theft,2017,6217.0,,,,,,,,,,,,,,,,,
Eastern Cape,Property-related crime,2017,51513.0,,,,,,,,,,,,,,,,,
Eastern Cape,All theft not mentioned elsewhere,2017,23174.0,,,,,,,,,,,,,,,,,
Eastern Cape,Commercial crime,2017,6437.0,,,,,,,,,,,,,,,,,
Eastern Cape,Shoplifting,2017,4645.0,,,,,,,,,,,,,,,,,
Eastern Cape,Other serious crime,2017,34256.0,,,,,,,,,,,,,,,,,
Eastern Cape,17 Community reported serious crime,2017,163189.0,,,,,,,,,,,,,,,,,
Eastern Cape,Illegal possession of firearms and ammunition,2017,2142.0,,,,,,,,,,,,,,,,,
Eastern Cape,Drug-related crime,2017,18936.0,,,,,,,,,,,,,,,,,
Eastern Cape,Driving under the influence of alcohol or drugs,2017,5648.0,,,,,,,,,,,,,,,,,
Eastern Cape,Sexual offences detected as a result of police action,2017,275.0,,,,,,,,,,,,,,,,,
Eastern Cape,Crime detected as a result of police action,2017,27001.0,,,,,,,,,,,,,,,,,
Eastern Cape,Kidnapping,2017,374.0,,,,,,,,,,,,,,,,,
Free State,Murder,2017,1054.0,,,,,,,,,,,,,,,,,
Free State,Sexual offences,2017,3284.0,,,,,,,,,,,,,,,,,
Free State,Attempted murder,2017,617.0,,,,,,,,,,,,,,,,,
Free State,Assault with the intent to inflict grievous bodily harm,2017,10842.0,,,,,,,,,,,,,,,,,
Free State,Common assault,2017,12701.0,,,,,,,,,,,,,,,,,
Free State,Common robbery,2017,2195.0,,,,,,,,,,,,,,,,,
Free State,Robbery with aggravating circumstances,2017,5032.0,,,,,,,,,,,,,,,,,
Free State,Contact crime (Crimes against the person),2017,35725.0,,,,,,,,,,,,,,,,,
Free State,Rape,2017,2573.0,,,,,,,,,,,,,,,,,
Free State,Sexual assault,2017,435.0,,,,,,,,,,,,,,,,,
Free State,Attempted sexual offences,2017,153.0,,,,,,,,,,,,,,,,,
Free State,Contact sexual offences,2017,123.0,,,,,,,,,,,,,,,,,
Free State,Carjacking,2017,235.0,,,,,,,,,,,,,,,,,
Free State,Robbery at non-residential premises,2017,886.0,,,,,,,,,,,,,,,,,
Free State,TRIO Crime,2017,1985.0,,,,,,,,,,,,,,,,,
Free State,Robbery of cash in transit,2017,17.0,,,,,,,,,,,,,,,,,
Free State,Bank robbery,2017,2.0,,,,,,,,,,,,,,,,,
Free State,Truck hijacking,2017,32.0,,,,,,,,,,,,,,,,,
Free State,Arson,2017,164.0,,,,,,,,,,,,,,,,,
Free State,Malicious damage to property,2017,6068.0,,,,,,,,,,,,,,,,,
Free State,Contact-related crime,2017,6232.0,,,,,,,,,,,,,,,,,
Free State,Burglary at non-residential premises,2017,4963.0,,,,,,,,,,,,,,,,,
Free State,Burglary at residential premises,2017,13463.0,,,,,,,,,,,,,,,,,
Free State,Theft of motor vehicle and motorcycle,2017,1596.0,,,,,,,,,,,,,,,,,
Free State,Theft out of or from motor vehicle,2017,4599.0,,,,,,,,,,,,,,,,,
Free State,Stock-theft,2017,4032.0,,,,,,,,,,,,,,,,,
Free State,Property-related crime,2017,28653.0,,,,,,,,,,,,,,,,,
Free State,All theft not mentioned elsewhere,2017,13604.0,,,,,,,,,,,,,,,,,
Free State,Commercial crime,2017,3756.0,,,,,,,,,,,,,,,,,
Free State,Shoplifting,2017,2875.0,,,,,,,,,,,,,,,,,
Free State,Other serious crime,2017,20235.0,,,,,,,,,,,,,,,,,
Free State,Illegal possession of firearms and ammunition,2017,570.0,,,,,,,,,,,,,,,,,
Free State,Drug-related crime,2017,12176.0,,,,,,,,,,,,,,,,,
Free State,Driving under the influence of alcohol or drugs,2017,2824.0,,,,,,,,,,,,,,,,,
Free State,Sexual offences detected as a result of police action,2017,441.0,,,,,,,,,,,,,,,,,
Free State,Crime detected as a result of police action,2017,16011.0,,,,,,,,,,,,,,,,,
Free State,Kidnapping,2017,206.0,,,,,,,,,,,,,,,,,
Gauteng,Murder,2017,4233.0,,,,,,,,,,,,,,,,,
Gauteng,Sexual offences,2017,10116.0,,,,,,,,,,,,,,,,,
Gauteng,Attempted murder,2017,4462.0,,,,,,,,,,,,,,,,,
Gauteng,Assault with the intent to inflict grievous bodily harm,2017,39552.0,,,,,,,,,,,,,,,,,
Gauteng,Common robbery,2017,16984.0,,,,,,,,,,,,,,,,,
Gauteng,Robbery with aggravating circumstances,2017,51706.0,,,,,,,,,,,,,,,,,
Gauteng,Contact crime (Crimes against the person),2017,170640.0,,,,,,,,,,,,,,,,,
Gauteng,Rape,2017,8062.0,,,,,,,,,,,,,,,,,
Gauteng,Sexual assault,2017,1511.0,,,,,,,,,,,,,,,,,
Gauteng,Attempted sexual offences,2017,314.0,,,,,,,,,,,,,,,,,
Gauteng,Contact sexual offences,2017,229.0,,,,,,,,,,,,,,,,,
Gauteng,Carjacking,2017,8269.0,,,,,,,,,,,,,,,,,
Gauteng,Robbery at residential premises,2017,8333.0,,,,,,,,,,,,,,,,,
Gauteng,Robbery at non-residential premises,2017,6679.0,,,,,,,,,,,,,,,,,
Gauteng,TRIO Crime,2017,23262.0,,,,,,,,,,,,,,,,,
Gauteng,Robbery of cash in transit,2017,80.0,,,,,,,,,,,,,,,,,
Gauteng,Bank robbery,2017,6.0,,,,,,,,,,,,,,,,,
Gauteng,Truck hijacking,2017,708.0,,,,,,,,,,,,,,,,,
Gauteng,Arson,2017,495.0,,,,,,,,,,,,,,,,,
Gauteng,Malicious damage to property,2017,31961.0,,,,,,,,,,,,,,,,,
Gauteng,Contact-related crime,2017,32456.0,,,,,,,,,,,,,,,,,
Gauteng,Burglary at non-residential premises,2017,16220.0,,,,,,,,,,,,,,,,,
Gauteng,Burglary at residential premises,2017,56255.0,,,,,,,,,,,,,,,,,
Gauteng,Theft of motor vehicle and motorcycle,2017,25705.0,,,,,,,,,,,,,,,,,
Gauteng,Theft out of or from motor vehicle,2017,41298.0,,,,,,,,,,,,,,,,,
Gauteng,Stock-theft,2017,998.0,,,,,,,,,,,,,,,,,
Gauteng,Property-related crime,2017,140476.0,,,,,,,,,,,,,,,,,
Gauteng,All theft not mentioned elsewhere,2017,90739.0,,,,,,,,,,,,,,,,,
Gauteng,Commercial crime,2017,24912.0,,,,,,,,,,,,,,,,,
Gauteng,Shoplifting,2017,19436.0,,,,,,,,,,,,,,,,,
Gauteng,17 Community reported serious crime,2017,478659.0,,,,,,,,,,,,,,,,,
Gauteng,Illegal possession of firearms and ammunition,2017,4505.0,,,,,,,,,,,,,,,,,
Gauteng,Drug-related crime,2017,69285.0,,,,,,,,,,,,,,,,,
Gauteng,Driving under the influence of alcohol or drugs,2017,33173.0,,,,,,,,,,,,,,,,,
Gauteng,Sexual offences detected as a result of police action,2017,651.0,,,,,,,,,,,,,,,,,
Gauteng,Crime detected as a result of police action,2017,107614.0,,,,,,,,,,,,,,,,,
Gauteng,Kidnapping,2017,2215.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Sexual offences,2017,8759.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Attempted murder,2017,4099.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Assault with the intent to inflict grievous bodily harm,2017,26693.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Common assault,2017,22842.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Common robbery,2017,6596.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Robbery with aggravating circumstances,2017,21543.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Contact crime (Crimes against the person),2017,94914.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Rape,2017,7243.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Sexual assault,2017,1148.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Attempted sexual offences,2017,204.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Contact sexual offences,2017,164.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Carjacking,2017,2698.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Robbery at residential premises,2017,4174.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Robbery at non-residential premises,2017,3047.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Robbery of cash in transit,2017,30.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Bank robbery,2017,3.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Truck hijacking,2017,52.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Arson,2017,679.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Malicious damage to property,2017,12958.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Contact-related crime,2017,13637.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Burglary at non-residential premises,2017,10756.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Burglary at residential premises,2017,38545.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Theft of motor vehicle and motorcycle,2017,8240.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Theft out of or from motor vehicle,2017,16344.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Stock-theft,2017,6322.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Property-related crime,2017,80207.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,All theft not mentioned elsewhere,2017,39615.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Commercial crime,2017,12308.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Shoplifting,2017,11620.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Other serious crime,2017,63543.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,17 Community reported serious crime,2017,252301.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Illegal possession of firearms and ammunition,2017,4418.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Drug-related crime,2017,53987.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Sexual offences detected as a result of police action,2017,3520.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Crime detected as a result of police action,2017,80143.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Kidnapping,2017,1097.0,,,,,,,,,,,,,,,,,
Limpopo,Murder,2017,910.0,,,,,,,,,,,,,,,,,
Limpopo,Sexual offences,2017,3859.0,,,,,,,,,,,,,,,,,
Limpopo,Attempted murder,2017,883.0,,,,,,,,,,,,,,,,,
Limpopo,Assault with the intent to inflict grievous bodily harm,2017,11998.0,,,,,,,,,,,,,,,,,
Limpopo,Common assault,2017,7512.0,,,,,,,,,,,,,,,,,
Limpopo,Common robbery,2017,2838.0,,,,,,,,,,,,,,,,,
Limpopo,Robbery with aggravating circumstances,2017,7039.0,,,,,,,,,,,,,,,,,
Limpopo,Contact crime (Crimes against the person),2017,35039.0,,,,,,,,,,,,,,,,,
Limpopo,Rape,2017,3300.0,,,,,,,,,,,,,,,,,
Limpopo,Sexual assault,2017,303.0,,,,,,,,,,,,,,,,,
Limpopo,Attempted sexual offences,2017,193.0,,,,,,,,,,,,,,,,,
Limpopo,Contact sexual offences,2017,63.0,,,,,,,,,,,,,,,,,
Limpopo,Carjacking,2017,582.0,,,,,,,,,,,,,,,,,
Limpopo,Robbery at non-residential premises,2017,1820.0,,,,,,,,,,,,,,,,,
Limpopo,Robbery of cash in transit,2017,14.0,,,,,,,,,,,,,,,,,
Limpopo,Bank robbery,2017,0.0,,,,,,,,,,,,,,,,,
Limpopo,Truck hijacking,2017,32.0,,,,,,,,,,,,,,,,,
Limpopo,Arson,2017,431.0,,,,,,,,,,,,,,,,,
Limpopo,Malicious damage to property,2017,6805.0,,,,,,,,,,,,,,,,,
Limpopo,Contact-related crime,2017,7236.0,,,,,,,,,,,,,,,,,
Limpopo,Burglary at non-residential premises,2017,6711.0,,,,,,,,,,,,,,,,,
Limpopo,Burglary at residential premises,2017,14319.0,,,,,,,,,,,,,,,,,
Limpopo,Theft of motor vehicle and motorcycle,2017,1021.0,,,,,,,,,,,,,,,,,
Limpopo,Theft out of or from motor vehicle,2017,4440.0,,,,,,,,,,,,,,,,,
Limpopo,Stock-theft,2017,2141.0,,,,,,,,,,,,,,,,,
Limpopo,Property-related crime,2017,28632.0,,,,,,,,,,,,,,,,,
Limpopo,All theft not mentioned elsewhere,2017,17339.0,,,,,,,,,,,,,,,,,
Limpopo,Commercial crime,2017,3734.0,,,,,,,,,,,,,,,,,
Limpopo,Shoplifting,2017,3259.0,,,,,,,,,,,,,,,,,
Limpopo,Other serious crime,2017,24332.0,,,,,,,,,,,,,,,,,
Limpopo,17 Community reported serious crime,2017,95239.0,,,,,,,,,,,,,,,,,
Limpopo,Illegal possession of firearms and ammunition,2017,639.0,,,,,,,,,,,,,,,,,
Limpopo,Drug-related crime,2017,19572.0,,,,,,,,,,,,,,,,,
Limpopo,Driving under the influence of alcohol or drugs,2017,5682.0,,,,,,,,,,,,,,,,,
Limpopo,Sexual offences detected as a result of police action,2017,1346.0,,,,,,,,,,,,,,,,,
Limpopo,Crime detected as a result of police action,2017,27239.0,,,,,,,,,,,,,,,,,
Limpopo,Kidnapping,2017,300.0,,,,,,,,,,,,,,,,,
Mpumalanga,Murder,2017,923.0,,,,,,,,,,,,,,,,,
Mpumalanga,Sexual offences,2017,3201.0,,,,,,,,,,,,,,,,,
Mpumalanga,Attempted murder,2017,898.0,,,,,,,,,,,,,,,,,
Mpumalanga,Assault with the intent to inflict grievous bodily harm,2017,10697.0,,,,,,,,,,,,,,,,,
Mpumalanga,Common assault,2017,7648.0,,,,,,,,,,,,,,,,,
Mpumalanga,Common robbery,2017,2542.0,,,,,,,,,,,,,,,,,
Mpumalanga,Robbery with aggravating circumstances,2017,6766.0,,,,,,,,,,,,,,,,,
Mpumalanga,Contact crime (Crimes against the person),2017,32675.0,,,,,,,,,,,,,,,,,
Mpumalanga,Rape,2017,2713.0,,,,,,,,,,,,,,,,,
Mpumalanga,Sexual assault,2017,282.0,,,,,,,,,,,,,,,,,
Mpumalanga,Attempted sexual offences,2017,121.0,,,,,,,,,,,,,,,,,
Mpumalanga,Contact sexual offences,2017,85.0,,,,,,,,,,,,,,,,,
